Sep 14,6:30 PM,Leisureplex (Jaycee),Southern Tier Admirals,Hamilton Jr Bulldogs,1,5
Dec 11,3:00 PM,S-H SEC (Sportsplex) (1),Niagara North Stars,Guelph Gryphons,4,3
Dec 11,6:00 PM,Woodville/Eldon,Central Ontario Wolves,York-Simcoe Express,2,8
Dec 11,6:20 PM,Jim Archdekin,Brampton 45s,Southern Tier Admirals,2,3
Dec 12,6:30 PM,Mohawk (Cogeco),Hamilton Jr Bulldogs,Halton Hurricanes,1,4
Dec 12,6:30 PM,Campus (1),Oshawa Generals,Clarington Toros,1,5
Dec 13,7:00 PM,Elvis Stojko,Richmond Hill Coyotes,York-Simcoe Express,3,0
Dec 14,6:45 PM,Don Beer (1),Ajax-Pickering Raiders,Oshawa Generals,0,2
Dec 14,6:45 PM,S-H SEC (Sportsplex) (4),Niagara North Stars,Hamilton Jr Bulldogs,2,6
Dec 14,7:00 PM,Central,Burlington Eagles,Oakville Rangers,3,1
Dec 15,6:20 PM,Joshua Creek (Red),Oakville Rangers,Southern Tier Admirals,3,3
Dec 16,6:30 PM,Acton (B),Halton Hurricanes,Brampton 45s,1,4
Dec 17,12:15 PM,WERC (2),Guelph Gryphons,Burlington Eagles,4,3
Dec 17,2:45 PM,Holiday (1),Buffalo Regals,Niagara North Stars,4,2
Dec 17,6:00 PM,Centennial,Markham Waxers,York-Simcoe Express,5,4
Dec 18,1:30 PM,Erin,Halton Hurricanes,Guelph Gryphons,1,2
Dec 18,2:30 PM,St. Andrews College,York-Simcoe Express,Richmond Hill Coyotes,3,2
Dec 18,2:30 PM,S-H SEC (Sportsplex) (1),Niagara North Stars,Burlington Eagles,4,4
Dec 18,4:15 PM,McKinney (1),Whitby Wildcats,Kingston Jr Frontenacs,7,4
Dec 18,6:20 PM,Jim Archdekin,Brampton 45s,Hamilton Jr Bulldogs,1,3
Dec 19,6:30 PM,Mohawk (Cogeco),Hamilton Jr Bulldogs,Buffalo Regals,2,0
Dec 20,6:30 PM,Fenelon Falls,Central Ontario Wolves,North Central Predators,1,1
Dec 21,6:30 PM,Leisureplex (Jaycee),Southern Tier Admirals,Halton Hurricanes,2,8
Dec 21,7:00 PM,Marmora Arena,Quinte Red Devils,Oshawa Generals,4,1
Dec 21,7:00 PM,Central,Burlington Eagles,Brampton 45s,2,2
Dec 22,6:20 PM,Joshua Creek (Red),Oakville Rangers,Hamilton Jr Bulldogs,1,5
Dec 22,6:30 PM,IPSC (2),Whitby Wildcats,Peterborough Petes,2,2
Dec 23,7:00 PM,East Bayfield (Green),Barrie Jr Colts,North Central Predators,4,1
Dec 23,7:30 PM,Rickard (A),Clarington Toros,Whitby Wildcats,3,1
Dec 28,6:15 PM,Quinte S & WC (FDC),Quinte Red Devils,Central Ontario Wolves,7,1
Dec 30,5:00 PM,Evinrude (Atom),Peterborough Petes,Quinte Red Devils,1,3
Jan 02,6:30 PM,Mohawk (Cogeco),Hamilton Jr Bulldogs,Southern Tier Admirals,2,3
Jan 04,6:30 PM,Leisureplex (Jaycee),Southern Tier Admirals,Buffalo Regals,3,11
Jan 04,7:00 PM,Legends (1),Oshawa Generals,Peterborough Petes,5,3
Jan 04,7:00 PM,Central,Burlington Eagles,Niagara North Stars,6,1
Jan 05,6:30 PM,IPSC (2),Whitby Wildcats,Ajax-Pickering Raiders,2,0
Jan 05,6:30 PM,Joshua Creek (Red),Oakville Rangers,Guelph Gryphons,1,4
Jan 06,7:00 PM,Cataraqui (Cataraui),Kingston Jr Frontenacs,Clarington Toros,2,7
Jan 06,7:00 PM,Rama,North Central Predators,Peterborough Petes,1,4
Jan 07,1:00 PM,Holiday (1),Buffalo Regals,Burlington Eagles,3,1
Jan 07,2:45 PM,Evinrude (Atom),Peterborough Petes,Kingston Jr Frontenacs,7,3
Jan 07,3:00 PM,Marmora Arena,Quinte Red Devils,Markham Waxers,2,2
Jan 07,3:30 PM,Jim Archdekin,Brampton 45s,Halton Hurricanes,2,1
Jan 07,3:30 PM,Campus (1),Oshawa Generals,Central Ontario Wolves,4,1
Jan 07,4:30 PM,St. Andrews College,York-Simcoe Express,Clarington Toros,4,7
Jan 07,5:15 PM,Innisfil Rec (Red),Barrie Jr Colts,Richmond Hill Coyotes,4,1
Jan 07,5:30 PM,WERC (2),Guelph Gryphons,Southern Tier Admirals,3,6
Jan 07,6:00 PM,S-H SEC (Sportsplex) (1),Niagara North Stars,Oakville Rangers,8,1
Jan 08,12:00 PM,Evinrude (Atom),Peterborough Petes,Ajax-Pickering Raiders,6,3
Jan 08,1:15 PM,Rickard (A),Clarington Toros,Barrie Jr Colts,4,1
Jan 08,1:30 PM,Erin,Halton Hurricanes,Niagara North Stars,3,1
Jan 08,2:00 PM,Cataraqui (Cataraui),Kingston Jr Frontenacs,Markham Waxers,1,4
Jan 08,2:45 PM,Rama,North Central Predators,Richmond Hill Coyotes,2,4
Jan 08,4:15 PM,McKinney (1),Whitby Wildcats,Quinte Red Devils,0,3
Jan 08,6:20 PM,Jim Archdekin,Brampton 45s,Guelph Gryphons,2,2
Jan 09,6:30 PM,Mohawk (Cogeco),Hamilton Jr Bulldogs,Guelph Gryphons,4,2
Jan 11,6:30 PM,Leisureplex (Jaycee),Southern Tier Admirals,Hamilton Jr Bulldogs,2,2
Jan 11,6:30 PM,Campus (1),Oshawa Generals,Whitby Wildcats,2,5
Jan 11,7:00 PM,Central,Burlington Eagles,Halton Hurricanes,1,3
Jan 14,5:30 PM,Don Beer (3),Ajax-Pickering Raiders,Richmond Hill Coyotes,0,1
Jan 16,6:30 PM,Mohawk (Cogeco),Hamilton Jr Bulldogs,Oakville Rangers,1,4
Jan 18,6:30 PM,Leisureplex (Jaycee),Southern Tier Admirals,Guelph Gryphons,0,2
Jan 18,7:00 PM,Marmora Arena,Quinte Red Devils,Clarington Toros,6,1
Jan 18,7:00 PM,Central,Burlington Eagles,Buffalo Regals,4,2
Jan 19,6:20 PM,Joshua Creek (Red),Oakville Rangers,Niagara North Stars,1,1
Jan 19,6:30 PM,IPSC (2),Whitby Wildcats,Central Ontario Wolves,5,2
Jan 20,7:00 PM,East Bayfield (Green),Barrie Jr Colts,Clarington Toros,5,4
Jan 21,1:15 PM,Douro,Peterborough Petes,Barrie Jr Colts,5,5
Jan 21,1:15 PM,WERC (2),Guelph Gryphons,Oakville Rangers,2,3
Jan 21,2:00 PM,MSC (A),Halton Hurricanes,Brampton 45s,3,5
Jan 21,2:45 PM,S-H SEC (Sportsplex) (2),Niagara North Stars,Burlington Eagles,4,3
Jan 21,3:00 PM,Marmora Arena,Quinte Red Devils,Central Ontario Wolves,5,0
Jan 21,3:30 PM,Elgin Barrow (East),Richmond Hill Coyotes,North Central Predators,2,0
Jan 21,5:30 PM,Don Beer (3),Ajax-Pickering Raiders,Kingston Jr Frontenacs,4,4
Jan 21,6:00 PM,Centennial,Markham Waxers,Whitby Wildcats,3,1
Jan 21,6:15 PM,Legends (3),Oshawa Generals,York-Simcoe Express,1,7
Jan 22,12:00 PM,Campus (1),Oshawa Generals,Kingston Jr Frontenacs,3,2
Jan 22,1:00 PM,Elgin Barrow (East),Richmond Hill Coyotes,Barrie Jr Colts,6,1
Jan 22,1:15 PM,Village,Markham Waxers,Ajax-Pickering Raiders,3,2
Jan 22,1:30 PM,Erin,Halton Hurricanes,Buffalo Regals,3,2
Jan 22,2:30 PM,St. Andrews College,York-Simcoe Express,North Central Predators,6,2
Jan 22,5:45 PM,Acton (B),Halton Hurricanes,Buffalo Regals,3,3
Jan 22,6:20 PM,Jim Archdekin,Brampton 45s,Niagara North Stars,3,1
Jan 23,6:30 PM,Mohawk (Cogeco),Hamilton Jr Bulldogs,Buffalo Regals,5,3
Jan 23,6:45 PM,Legends (4),Oshawa Generals,Whitby Wildcats,3,3
Jan 25,6:15 PM,Quinte S & WC (FDC),Quinte Red Devils,Kingston Jr Frontenacs,6,2
Jan 25,6:30 PM,Leisureplex (Jaycee),Southern Tier Admirals,Oakville Rangers,2,2
Jan 26,6:20 PM,Joshua Creek (Red),Oakville Rangers,Southern Tier Admirals,3,3
Jan 27,6:00 PM,Rickard (A),Clarington Toros,Oshawa Generals,7,4
Jan 27,7:00 PM,Rama,North Central Predators,Markham Waxers,1,6
Jan 27,7:00 PM,East Bayfield (Green),Barrie Jr Colts,Whitby Wildcats,1,4
Jan 28,1:00 PM,Holiday (1),Buffalo Regals,Hamilton Jr Bulldogs,3,3
Jan 28,1:30 PM,South Courtice (B),Clarington Toros,Whitby Wildcats,1,0
Jan 28,3:00 PM,Marmora Arena,Quinte Red Devils,Peterborough Petes,4,3
Jan 28,3:15 PM,WERC (2),Guelph Gryphons,Brampton 45s,3,3
Jan 28,5:30 PM,Don Beer (3),Ajax-Pickering Raiders,Barrie Jr Colts,2,4
Jan 28,5:45 PM,S-H SEC (Sportsplex) (2),Niagara North Stars,Halton Hurricanes,3,3
Jan 28,6:00 PM,Centennial,Markham Waxers,Richmond Hill Coyotes,9,2
Jan 29,12:00 PM,Evinrude (Atom),Peterborough Petes,Whitby Wildcats,2,3
Jan 29,1:30 PM,Erin,Halton Hurricanes,Southern Tier Admirals,8,2
Jan 29,1:30 PM,Elvis Stojko,Richmond Hill Coyotes,Ajax-Pickering Raiders,1,1
Jan 29,2:00 PM,Cataraqui (Cataraui),Kingston Jr Frontenacs,Clarington Toros,2,7
Jan 29,2:45 PM,Rama,North Central Predators,Oshawa Generals,2,1
Jan 29,4:30 PM,Little Britain,Central Ontario Wolves,Quinte Red Devils,0,8
Jan 29,5:30 PM,Holly Rec (Rink 2),Barrie Jr Colts,York-Simcoe Express,3,3
Jan 29,6:20 PM,Jim Archdekin,Brampton 45s,Burlington Eagles,1,3
Jan 30,6:30 PM,WERC (1),Guelph Gryphons,Hamilton Jr Bulldogs,3,7
Jan 31,6:30 PM,Fenelon Falls,Central Ontario Wolves,Peterborough Petes,0,3
Feb 01,7:00 PM,Don Beer (3),Ajax-Pickering Raiders,Quinte Red Devils,2,7
Feb 01,7:00 PM,Central,Burlington Eagles,Oakville Rangers,4,2
Feb 02,6:30 PM,IPSC (2),Whitby Wildcats,Central Ontario Wolves,8,0
Feb 03,7:10 PM,East Bayfield (Green),Barrie Jr Colts,Ajax-Pickering Raiders,3,0
Feb 04,1:15 PM,Evinrude (Atom),Peterborough Petes,North Central Predators,6,1
Feb 04,2:00 PM,Strathcona (1 - Goodyear),Quinte Red Devils,Whitby Wildcats,2,1
Feb 04,3:15 PM,WERC (2),Guelph Gryphons,Hamilton Jr Bulldogs,2,1
Feb 04,3:30 PM,S-H SEC (Sportsplex) (1),Niagara North Stars,Buffalo Regals,1,3
Feb 04,5:30 PM,Don Beer (3),Ajax-Pickering Raiders,Clarington Toros,4,8
Feb 04,6:00 PM,St. Andrews College,York-Simcoe Express,Oshawa Generals,2,3
Feb 04,6:00 PM,Centennial,Markham Waxers,Barrie Jr Colts,4,2
Feb 05,12:00 PM,Rickard (A),Clarington Toros,Quinte Red Devils,0,6
Feb 05,1:15 PM,Village,Markham Waxers,Ajax-Pickering Raiders,7,0
Feb 05,2:30 PM,St. Andrews College,York-Simcoe Express,Peterborough Petes,5,1
Feb 05,4:15 PM,McKinney (1),Whitby Wildcats,Oshawa Generals,3,1
Feb 05,5:30 PM,Holly Rec (Rink 2),Barrie Jr Colts,Richmond Hill Coyotes,4,1
Feb 05,6:20 PM,Jim Archdekin,Brampton 45s,Burlington Eagles,3,3
Feb 06,6:30 PM,Mohawk (Cogeco),Hamilton Jr Bulldogs,Burlington Eagles,3,2
Feb 06,7:10 PM,Rama,North Central Predators,Barrie Jr Colts,2,6
Feb 08,7:00 PM,Central,Burlington Eagles,Southern Tier Admirals,6,1
Feb 08,7:00 PM,S-H SEC (Sportsplex) (1),Niagara North Stars,Brampton 45s,0,4
Feb 09,6:20 PM,Joshua Creek (Red),Oakville Rangers,Guelph Gryphons,4,1
Feb 10,6:00 PM,Elvis Stojko,Richmond Hill Coyotes,Markham Waxers,1,4
Feb 10,7:00 PM,East Bayfield (Green),Barrie Jr Colts,York-Simcoe Express,2,4
Feb 10,7:00 PM,INVISTA (FL),Kingston Jr Frontenacs,Quinte Red Devils,0,6
Feb 11,12:45 PM,Legends (3),Oshawa Generals,Markham Waxers,0,3
Feb 11,1:00 PM,Holiday (1),Buffalo Regals,Halton Hurricanes,2,3
Feb 11,2:45 PM,S-H SEC (Sportsplex) (2),Niagara North Stars,Guelph Gryphons,2,4
Feb 11,3:00 PM,Evinrude (Atom),Peterborough Petes,Whitby Wildcats,1,4
Feb 11,3:45 PM,Rama,North Central Predators,Clarington Toros,0,4
Feb 11,4:00 PM,INVISTA (FL),Kingston Jr Frontenacs,Central Ontario Wolves,4,2
Feb 11,5:30 PM,Don Beer (3),Ajax-Pickering Raiders,York-Simcoe Express,3,3
Feb 11,5:30 PM,Holiday (1),Buffalo Regals,Halton Hurricanes,1,1
Feb 12,1:30 PM,Erin,Halton Hurricanes,Burlington Eagles,3,3
Feb 12,2:00 PM,INVISTA (FL),Kingston Jr Frontenacs,Central Ontario Wolves,6,2
Feb 12,3:30 PM,Don Beer (2),Ajax-Pickering Raiders,Peterborough Petes,2,0
Feb 12,5:30 PM,Holiday (1),Buffalo Regals,Niagara North Stars,1,1
Feb 12,6:20 PM,Jim Archdekin,Brampton 45s,Hamilton Jr Bulldogs,0,3
Feb 13,6:30 PM,Mohawk (Cogeco),Hamilton Jr Bulldogs,Guelph Gryphons,6,3
Feb 15,6:30 PM,Leisureplex (Jaycee),Southern Tier Admirals,Burlington Eagles,4,7
Feb 16,6:20 PM,Joshua Creek (Red),Oakville Rangers,Brampton 45s,1,1
Feb 16,7:00 PM,Evinrude (Atom),Peterborough Petes,Central Ontario Wolves,2,0
Feb 17,6:00 PM,Rickard (A),Clarington Toros,Whitby Wildcats,3,6
Feb 18,2:00 PM,Rama,North Central Predators,Ajax-Pickering Raiders,3,2
Feb 18,2:00 PM,Strathcona (1 - Goodyear),Quinte Red Devils,Oshawa Generals,6,1
Feb 18,3:15 PM,WERC (2),Guelph Gryphons,Niagara North Stars,1,0
Feb 18,3:45 PM,Mohawk (Cogeco),Hamilton Jr Bulldogs,Southern Tier Admirals,3,0
Feb 18,4:00 PM,INVISTA (FL),Kingston Jr Frontenacs,Central Ontario Wolves,4,4
Feb 18,5:00 PM,St. Andrews College,York-Simcoe Express,Barrie Jr Colts,4,3
Feb 18,5:30 PM,Village,Markham Waxers,Richmond Hill Coyotes,4,0
Feb 19,12:00 PM,Elvis Stojko,Richmond Hill Coyotes,Markham Waxers,1,9
Feb 19,1:30 PM,Erin,Halton Hurricanes,Burlington Eagles,2,4
Feb 19,1:30 PM,S-H SEC (Sportsplex) (1),Niagara North Stars,Buffalo Regals,5,1
Feb 19,2:00 PM,Ajax CC (4),Ajax-Pickering Raiders,North Central Predators,2,0
Feb 19,3:00 PM,Evinrude (Atom),Peterborough Petes,Kingston Jr Frontenacs,1,5
Feb 19,4:00 PM,Holly Rec (Rink 2),Barrie Jr Colts,York-Simcoe Express,2,5
Feb 19,4:15 PM,IPSC (4),Whitby Wildcats,Clarington Toros,1,2
Feb 19,4:15 PM,Legends (4),Oshawa Generals,Quinte Red Devils,0,4
Feb 19,6:20 PM,Jim Archdekin,Brampton 45s,Oakville Rangers,4,1
Feb 22,6:00 PM,Darlington,Clarington Toros,Whitby Wildcats,4,5
Feb 22,6:00 PM,Woodville/Eldon,Central Ontario Wolves,Peterborough Petes,1,3
Feb 22,7:00 PM,Marmora Arena,Quinte Red Devils,Oshawa Generals,3,1
Feb 22,8:00 PM,Milliken Mills,Markham Waxers,Richmond Hill Coyotes,7,0
Feb 23,6:30 PM,St. Andrews College,York-Simcoe Express,Barrie Jr Colts,4,3
Feb 23,7:30 PM,Rama,North Central Predators,Ajax-Pickering Raiders,5,1
Feb 25,8:00 AM,Gateway (1),Niagara North Stars,Hamilton Jr Bulldogs,0,0
Feb 25,8:00 AM,Gateway (2),Brampton 45s,Buffalo Regals,1,4
Feb 25,8:00 AM,Gateway (3),Guelph Gryphons,Southern Tier Admirals,3,3
Feb 25,9:15 AM,Gateway (3),Oakville Rangers,Halton Hurricanes,0,3
Feb 25,12:15 PM,Gateway (2),Buffalo Regals,Guelph Gryphons,1,6
Feb 25,12:15 PM,Gateway (1),Southern Tier Admirals,Burlington Eagles,2,8
Feb 25,1:30 PM,Gateway (3),Halton Hurricanes,Niagara North Stars,4,2
Feb 25,2:15 PM,IPSC (4),Whitby Wildcats,Clarington Toros,3,2
Feb 25,2:45 PM,Gateway (3),Hamilton Jr Bulldogs,Oakville Rangers,7,2
Feb 25,4:00 PM,INVISTA (FL),Kingston Jr Frontenacs,Peterborough Petes,4,5
Feb 25,5:00 PM,Gateway (3),Burlington Eagles,Brampton 45s,3,1
Feb 25,5:30 PM,Don Beer (3),Ajax-Pickering Raiders,North Central Predators,4,2
Feb 26,8:00 AM,Gateway (3),Buffalo Regals,Southern Tier Admirals,4,4
Feb 26,8:00 AM,Gateway (2),Guelph Gryphons,Burlington Eagles,2,4
Feb 26,8:00 AM,Gateway (1),Halton Hurricanes,Hamilton Jr Bulldogs,7,2
Feb 26,9:15 AM,Gateway (3),Niagara North Stars,Oakville Rangers,4,3
Feb 26,12:15 PM,Gateway (1),Burlington Eagles,Buffalo Regals,2,2
Feb 26,12:15 PM,Gateway (2),Southern Tier Admirals,Brampton 45s,2,5
Feb 26,1:00 PM,Rama,North Central Predators,Ajax-Pickering Raiders,4,1
Feb 26,1:30 PM,Gateway (2),Oakville Rangers,Halton Hurricanes,1,4
Feb 26,2:45 PM,Gateway (2),Hamilton Jr Bulldogs,Niagara North Stars,1,1
Feb 26,3:00 PM,Little Britain,Central Ontario Wolves,Kingston Jr Frontenacs,2,10
Feb 26,6:00 PM,Gateway (1),Brampton 45s,Guelph Gryphons,1,3
Mar 01,6:30 PM,Centennial,Markham Waxers,Whitby Wildcats,3,1
Mar 01,7:00 PM,Marmora Arena,Quinte Red Devils,York-Simcoe Express,6,2
Mar 02,7:00 PM,Central,Burlington Eagles,Hamilton Jr Bulldogs,4,5
Mar 03,7:45 PM,Acton (B),Halton Hurricanes,Guelph Gryphons,4,1
Mar 04,1:00 PM,St. Andrews College,York-Simcoe Express,Quinte Red Devils,3,1
Mar 04,3:00 PM,Tom Graham (Burgundy),Richmond Hill Coyotes,North Central Predators,3,2
Mar 04,3:45 PM,Mohawk (Cogeco),Hamilton Jr Bulldogs,Burlington Eagles,4,2
Mar 04,4:45 PM,Evinrude (Atom),Peterborough Petes,Oshawa Generals,4,0
Mar 04,5:30 PM,McKinney (2),Whitby Wildcats,Markham Waxers,1,4
Mar 05,12:00 PM,Rickard (A),Clarington Toros,Peterborough Petes,3,3
Mar 05,1:00 PM,Rama,North Central Predators,Richmond Hill Coyotes,2,3
Mar 05,4:00 PM,Strathcona (1 - Goodyear),Quinte Red Devils,York-Simcoe Express,3,2
Mar 06,6:30 PM,WERC (1),Guelph Gryphons,Halton Hurricanes,4,3
Mar 06,7:00 PM,Appleby (1),Burlington Eagles,Hamilton Jr Bulldogs,4,3
Mar 06,7:15 PM,Legends (4),Oshawa Generals,Clarington Toros,3,2
Mar 07,7:00 PM,Elvis Stojko,Richmond Hill Coyotes,Barrie Jr Colts,5,3
Mar 08,6:30 PM,Centennial,Markham Waxers,Whitby Wildcats,7,1
Mar 08,7:50 PM,MMSP (B),Halton Hurricanes,Guelph Gryphons,0,2
Mar 09,6:30 PM,Mohawk (Cogeco),Hamilton Jr Bulldogs,Burlington Eagles,3,1
Mar 09,7:30 PM,Rama,North Central Predators,Barrie Jr Colts,2,6
Mar 09,7:30 PM,Legends (1),Oshawa Generals,Peterborough Petes,1,2
Mar 11,1:00 PM,Bradford Leisure (Green),York-Simcoe Express,Quinte Red Devils,1,2
Mar 11,1:30 PM,Evinrude (Atom),Peterborough Petes,Clarington Toros,4,5
Mar 11,3:30 PM,WERC (1),Guelph Gryphons,Halton Hurricanes,1,5
Mar 11,5:45 PM,Innisfil Rec (Red),Barrie Jr Colts,Richmond Hill Coyotes,4,3
Mar 12,12:00 PM,Rickard (A),Clarington Toros,Oshawa Generals,6,4
Mar 12,2:00 PM,Powerade (RBC),Halton Hurricanes,Guelph Gryphons,4,2
Mar 12,5:30 PM,Holly Rec (Rink 2),Barrie Jr Colts,North Central Predators,4,1
Mar 13,7:30 PM,St. Andrews College,York-Simcoe Express,Whitby Wildcats,3,2
Mar 17,10:00 AM,Centennial,York-Simcoe Express,Hamilton Jr Bulldogs,2,4
Mar 17,11:30 AM,Centennial,Quinte Red Devils,Halton Hurricanes,5,2
Mar 17,2:30 PM,Centennial,Markham Waxers,York-Simcoe Express,6,1
Mar 17,4:00 PM,Centennial,Hamilton Jr Bulldogs,Quinte Red Devils,2,3
Mar 17,7:00 PM,Centennial,Halton Hurricanes,Markham Waxers,2,5
Mar 18,10:00 AM,Centennial,Quinte Red Devils,York-Simcoe Express,5,1
Mar 18,11:30 AM,Centennial,Halton Hurricanes,Hamilton Jr Bulldogs,1,7
Mar 18,2:30 PM,Rickard (B),Clarington Toros,Barrie Jr Colts,8,5
Mar 18,2:30 PM,Centennial,Markham Waxers,Quinte Red Devils,2,0
Mar 18,4:00 PM,Centennial,York-Simcoe Express,Halton Hurricanes,3,3
Mar 18,7:00 PM,Centennial,Hamilton Jr Bulldogs,Markham Waxers,3,8
Mar 19,10:00 AM,Centennial,Hamilton Jr Bulldogs,Halton Hurricanes,3,1
Mar 19,12:00 PM,Centennial,Markham Waxers,Quinte Red Devils,4,1
Mar 19,2:30 PM,Allandale Rec (Red),Barrie Jr Colts,Clarington Toros,1,3
Mar 25,1:30 PM,South Courtice (B),Clarington Toros,Barrie Jr Colts,8,3
